"",-9.000,-8.000,-7.000,-6.000,-5.000,-4.000,-3.000,-2.000,-1.000,0.000
54511.0000,NaN,2.9598E+000,2.9597E+000,2.9594E+000,2.9587E+000,2.9574E+000,2.9566E+000,2.9551E+000,2.7601E+000,0.0000E+000
54512.0000,NaN,2.9614E+000,2.9613E+000,2.9613E+000,2.9613E+000,2.9615E+000,2.9643E+000,2.9704E+000,2.7389E+000,0.0000E+000
54513.0000,NaN,2.9648E+000,2.9648E+000,2.9648E+000,2.9650E+000,2.9658E+000,2.9725E+000,2.9914E+000,2.7382E+000,0.0000E+000
54514.0000,NaN,2.9710E+000,2.9711E+000,2.9713E+000,2.9718E+000,2.9730E+000,2.9794E+000,3.0123E+000,2.7355E+000,0.0000E+000
54515.0000,NaN,3.0042E+000,3.0046E+000,3.0060E+000,3.0087E+000,3.0129E+000,3.0183E+000,3.0517E+000,2.8750E+000,0.0000E+000
54516.0000,NaN,3.0498E+000,3.0503E+000,3.0517E+000,3.0540E+000,3.0558E+000,3.0571E+000,3.0602E+000,2.9124E+000,0.0000E+000
54517.0000,NaN,3.0827E+000,3.0829E+000,3.0837E+000,3.0842E+000,3.0844E+000,3.0845E+000,3.0847E+000,2.9259E+000,0.0000E+000
54518.0000,NaN,3.1286E+000,3.1290E+000,3.1301E+000,3.1309E+000,3.1315E+000,3.1320E+000,3.1324E+000,3.0261E+000,0.0000E+000
54519.0000,NaN,3.1354E+000,3.1355E+000,3.1356E+000,3.1386E+000,3.1502E+000,3.1819E+000,3.2635E+000,3.2987E+000,0.0000E+000
54520.0000,NaN,3.1408E+000,3.1408E+000,3.1410E+000,3.1456E+000,3.1691E+000,3.2313E+000,3.3957E+000,3.5878E+000,-4.4409E-016
54521.0000,NaN,3.1469E+000,3.1470E+000,3.1474E+000,3.1530E+000,3.1893E+000,3.2845E+000,3.5380E+000,3.8945E+000,0.0000E+000
54522.0000,NaN,3.1550E+000,3.1551E+000,3.1556E+000,3.1614E+000,3.2105E+000,3.3418E+000,3.6903E+000,4.2146E+000,0.0000E+000
54523.0000,NaN,3.1663E+000,3.1664E+000,3.1671E+000,3.1728E+000,3.2317E+000,3.4127E+000,3.8479E+000,4.5495E+000,0.0000E+000
54524.0000,NaN,3.1842E+000,3.1845E+000,3.1853E+000,3.1914E+000,3.2604E+000,3.5543E+000,3.9475E+000,4.8756E+000,0.0000E+000
54525.0000,NaN,3.2693E+000,3.2706E+000,3.2745E+000,3.2938E+000,3.4522E+000,3.7508E+000,3.8595E+000,5.1584E+000,0.0000E+000
54526.0000,NaN,3.6085E+000,3.6133E+000,3.6271E+000,3.6589E+000,3.7532E+000,3.7909E+000,3.7957E+000,5.5236E+000,0.0000E+000
54527.0000,NaN,3.9946E+000,3.9981E+000,4.0047E+000,4.0089E+000,4.0166E+000,4.0180E+000,4.0188E+000,5.7495E+000,0.0000E+000
54528.0000,NaN,4.0995E+000,4.1003E+000,4.1015E+000,4.1024E+000,4.1058E+000,4.1230E+000,4.1787E+000,6.0707E+000,8.8818E-016
54529.0000,NaN,4.1047E+000,4.1047E+000,4.1050E+000,4.1075E+000,4.1171E+000,4.1533E+000,4.2824E+000,6.0973E+000,-8.8818E-016
54530.0000,NaN,4.1080E+000,4.1080E+000,4.1081E+000,4.1119E+000,4.1270E+000,4.1788E+000,4.3721E+000,6.0895E+000,0.0000E+000
54531.0000,NaN,4.1115E+000,4.1114E+000,4.1116E+000,4.1167E+000,4.1381E+000,4.2078E+000,4.4702E+000,6.1069E+000,0.0000E+000
54532.0000,NaN,4.1154E+000,4.1153E+000,4.1157E+000,4.1218E+000,4.1504E+000,4.2402E+000,4.5762E+000,6.1481E+000,0.0000E+000
54533.0000,NaN,4.1201E+000,4.1201E+000,4.1206E+000,4.1272E+000,4.1623E+000,4.2725E+000,4.6802E+000,6.1853E+000,0.0000E+000
54534.0000,NaN,4.1270E+000,4.1270E+000,4.1276E+000,4.1344E+000,4.1743E+000,4.3075E+000,4.7905E+000,6.2414E+000,0.0000E+000
54535.0000,NaN,4.1414E+000,4.1415E+000,4.1424E+000,4.1507E+000,4.1942E+000,4.3724E+000,4.9832E+000,6.5247E+000,0.0000E+000
54536.0000,NaN,4.1637E+000,4.1640E+000,4.1652E+000,4.1730E+000,4.2060E+000,4.4120E+000,5.1125E+000,6.5533E+000,0.0000E+000
54537.0000,NaN,4.2009E+000,4.2014E+000,4.2032E+000,4.2115E+000,4.2410E+000,4.4800E+000,5.3462E+000,6.8319E+000,0.0000E+000
54538.0000,NaN,4.2333E+000,4.2338E+000,4.2354E+000,4.2415E+000,4.2639E+000,4.4749E+000,5.4156E+000,6.6812E+000,-8.8818E-016
54539.0000,NaN,4.2724E+000,4.2729E+000,4.2750E+000,4.2822E+000,4.3093E+000,4.5294E+000,5.6559E+000,7.1440E+000,-8.8818E-016
54540.0000,NaN,4.3153E+000,4.3160E+000,4.3185E+000,4.3260E+000,4.3552E+000,4.5788E+000,5.8821E+000,7.5373E+000,-8.8818E-016
54541.0000,NaN,4.3518E+000,4.3524E+000,4.3546E+000,4.3620E+000,4.3941E+000,4.6302E+000,6.0811E+000,7.8761E+000,8.8818E-016
54542.0000,NaN,4.3896E+000,4.3902E+000,4.3927E+000,4.4012E+000,4.4410E+000,4.7170E+000,6.3557E+000,8.4090E+000,0.0000E+000
54543.0000,NaN,4.4276E+000,4.4283E+000,4.4308E+000,4.4396E+000,4.4857E+000,4.8037E+000,6.6179E+000,8.8019E+000,0.0000E+000
54544.0000,NaN,4.4619E+000,4.4626E+000,4.4649E+000,4.4746E+000,4.5256E+000,4.9023E+000,6.8928E+000,9.2720E+000,0.0000E+000
54545.0000,NaN,4.4969E+000,4.4975E+000,4.5001E+000,4.5102E+000,4.5815E+000,5.0227E+000,7.1986E+000,7.3917E+000,0.0000E+000
54546.0000,NaN,4.5268E+000,4.5273E+000,4.5295E+000,4.5403E+000,4.6003E+000,5.1167E+000,7.3451E+000,5.9952E+000,-8.8818E-016
54547.0000,NaN,4.5563E+000,4.5569E+000,4.5591E+000,4.5684E+000,4.6875E+000,5.2682E+000,7.6266E+000,7.0733E+000,-8.8818E-016
54548.0000,NaN,4.5875E+000,4.5882E+000,4.5905E+000,4.6055E+000,4.7020E+000,5.4296E+000,7.9424E+000,8.0221E+000,0.0000E+000
54549.0000,NaN,4.6200E+000,4.6207E+000,4.6236E+000,4.6348E+000,4.7729E+000,5.5872E+000,8.2343E+000,8.8374E+000,3.7540E+000
54550.0000,NaN,4.6388E+000,4.6391E+000,4.6403E+000,4.6542E+000,4.8179E+000,5.7701E+000,8.6052E+000,9.7752E+000,5.0448E+000
54551.0000,NaN,4.6896E+000,4.6909E+000,4.6977E+000,4.7383E+000,5.0534E+000,5.7208E+000,9.0199E+000,1.0684E+001,5.7983E+000
54552.0000,NaN,4.7884E+000,4.7912E+000,4.7995E+000,4.8516E+000,5.1511E+000,5.7914E+000,9.4231E+000,1.1553E+001,7.2455E+000
54553.0000,NaN,4.8051E+000,4.8054E+000,4.8093E+000,4.8695E+000,5.2229E+000,5.8357E+000,9.5520E+000,1.1738E+001,6.8288E+000
54554.0000,NaN,4.8310E+000,4.8321E+000,4.8377E+000,4.9254E+000,5.3742E+000,5.8970E+000,9.9128E+000,1.2476E+001,1.0007E+001
54555.0000,NaN,4.8586E+000,4.8594E+000,4.8640E+000,5.0432E+000,5.5078E+000,5.8395E+000,1.0056E+001,1.2664E+001,1.0128E+001
54556.0000,NaN,4.9522E+000,4.9559E+000,4.9812E+000,5.1564E+000,5.5853E+000,5.8319E+000,1.0191E+001,1.2855E+001,1.0592E+001
54557.0000,NaN,5.1274E+000,5.1306E+000,5.1429E+000,5.3491E+000,5.6463E+000,5.8144E+000,1.0378E+001,1.3151E+001,1.0613E+001
54558.0000,NaN,5.3042E+000,5.3077E+000,5.3847E+000,5.4753E+000,5.6720E+000,5.9390E+000,1.0755E+001,1.3925E+001,1.2376E+001
54559.0000,NaN,5.4344E+000,5.4356E+000,5.4386E+000,5.5721E+000,5.7184E+000,6.0359E+000,1.1108E+001,1.4651E+001,1.4196E+001
54560.0000,NaN,5.4780E+000,5.4795E+000,5.5953E+000,5.6510E+000,5.8218E+000,6.1739E+000,1.1487E+001,1.5375E+001,1.5286E+001
54561.0000,NaN,5.5664E+000,5.5715E+000,5.5865E+000,5.8073E+000,5.9001E+000,6.3589E+000,1.1951E+001,1.6451E+001,1.6582E+001
54562.0000,NaN,5.6267E+000,5.6284E+000,5.7007E+000,5.8100E+000,6.0536E+000,6.4840E+000,1.2440E+001,1.7268E+001,1.6326E+001
54563.0000,NaN,5.6978E+000,5.6993E+000,5.7079E+000,5.9674E+000,6.1123E+000,6.7266E+000,1.3117E+001,1.8035E+001,1.5229E+001
54564.0000,NaN,5.7932E+000,5.7941E+000,5.8478E+000,5.9341E+000,6.2429E+000,6.8915E+000,1.3599E+001,1.7546E+001,1.4837E+001
54565.0000,NaN,5.9214E+000,5.9232E+000,5.9292E+000,6.1056E+000,6.2879E+000,7.1156E+000,1.4211E+001,1.6996E+001,1.3620E+001
54566.0000,NaN,6.0533E+000,6.0542E+000,6.0954E+000,6.1462E+000,6.5191E+000,7.2672E+000,1.4576E+001,1.6443E+001,1.5017E+001
54567.0000,NaN,6.1894E+000,6.1911E+000,6.1947E+000,6.3941E+000,6.5849E+000,7.3681E+000,1.4882E+001,1.6306E+001,1.4573E+001
54568.0000,NaN,6.3464E+000,6.3479E+000,6.3955E+000,6.4423E+000,6.9743E+000,7.4710E+000,1.5150E+001,1.6159E+001,1.4572E+001
54569.0000,NaN,6.4201E+000,6.4208E+000,6.4225E+000,6.6393E+000,6.8888E+000,7.6775E+000,1.5325E+001,1.5988E+001,1.5396E+001
54570.0000,NaN,6.5233E+000,6.5245E+000,6.6037E+000,6.7065E+000,7.3069E+000,7.8487E+000,1.5094E+001,1.5715E+001,1.5417E+001
54571.0000,NaN,6.6723E+000,6.6748E+000,6.6833E+000,6.7755E+000,7.4758E+000,8.1446E+000,1.5620E+001,1.6381E+001,1.6243E+001
54572.0000,NaN,6.7724E+000,6.7730E+000,6.9000E+000,7.0524E+000,7.9409E+000,8.4960E+000,1.5976E+001,1.6810E+001,1.6630E+001
54573.0000,NaN,6.9667E+000,6.9711E+000,6.9891E+000,7.1290E+000,7.8585E+000,8.8200E+000,1.6265E+001,1.7029E+001,1.6949E+001
54574.0000,NaN,7.0597E+000,7.0605E+000,7.0934E+000,7.3028E+000,8.4325E+000,9.5673E+000,1.6820E+001,1.7105E+001,1.7056E+001
54575.0000,NaN,7.1936E+000,7.1951E+000,7.2041E+000,7.4115E+000,9.3994E+000,1.0632E+001,1.7114E+001,1.7422E+001,1.7402E+001
54576.0000,NaN,7.7750E+000,7.7784E+000,7.8566E+000,8.1748E+000,9.6189E+000,1.1496E+001,1.7097E+001,1.7898E+001,1.7829E+001
54577.0000,NaN,8.2536E+000,8.2555E+000,8.2628E+000,8.8397E+000,9.6292E+000,1.1887E+001,1.7717E+001,1.8195E+001,1.8179E+001
54578.0000,NaN,8.6871E+000,8.6889E+000,8.7320E+000,9.0371E+000,9.8349E+000,1.2822E+001,1.7332E+001,1.7515E+001,1.7506E+001
54579.0000,NaN,8.8715E+000,8.8725E+000,8.8745E+000,9.7804E+000,1.0493E+001,1.3617E+001,1.6315E+001,1.6688E+001,1.6663E+001
54580.0000,NaN,9.3934E+000,9.3975E+000,9.5020E+000,1.0227E+001,1.1458E+001,1.3133E+001,1.6581E+001,1.6855E+001,1.6849E+001
54581.0000,NaN,9.7585E+000,9.7606E+000,9.7664E+000,1.0706E+001,1.1261E+001,1.3459E+001,1.7060E+001,1.7376E+001,1.7375E+001
54582.0000,NaN,1.0065E+001,1.0066E+001,1.0156E+001,1.0618E+001,1.1621E+001,1.3852E+001,1.6229E+001,1.6133E+001,1.6116E+001
54583.0000,NaN,1.0316E+001,1.0319E+001,1.0324E+001,1.0895E+001,1.1877E+001,1.4182E+001,1.4848E+001,1.4757E+001,1.4722E+001
54584.0000,NaN,1.0610E+001,1.0613E+001,1.0742E+001,1.1114E+001,1.2410E+001,1.3982E+001,1.4516E+001,1.4504E+001,1.4503E+001
54585.0000,NaN,1.0894E+001,1.0896E+001,1.0903E+001,1.1403E+001,1.2521E+001,1.3776E+001,1.4829E+001,1.4830E+001,1.4829E+001
54586.0000,NaN,1.1184E+001,1.1185E+001,1.1344E+001,1.1703E+001,1.2753E+001,1.4031E+001,1.5484E+001,1.6134E+001,1.4775E+001
54587.0000,NaN,1.1372E+001,1.1374E+001,1.1379E+001,1.1698E+001,1.3083E+001,1.4113E+001,1.6001E+001,1.7376E+001,1.6718E+001
54588.0000,NaN,1.1519E+001,1.1520E+001,1.1621E+001,1.1890E+001,1.3413E+001,1.4258E+001,1.6784E+001,1.8579E+001,1.8458E+001
54589.0000,NaN,1.1797E+001,1.1801E+001,1.1814E+001,1.2105E+001,1.3439E+001,1.4431E+001,1.7390E+001,1.7496E+001,1.5154E+001
